id,name,label
23051,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, raw",0
15046,"Traditional confectionery, ""Karinto, white"" (crunchy deep fried wheat flour dough coated with white sugar)",1
10864,"Pork, bacon, rendered fat, cooked",0
6263,"Broccoli, inflorescence, raw",1
15058,"Traditional confectionery, ""Amakara-senbei"" (rice cracker coated with soy sauce and grain sugar)",1
224,"Rice, polished, raw",1
258,"Cheese, firm, 45 % fidm., all varieties",0
14041,"Beverages, NESTLE, Boost plus, nutritional drink, ready-to-drink",1
14261,"Beverages, tea, green, ready to drink, unsweetened",1
5724,"Turkey, drumstick, from whole bird, enhanced, meat only, raw",0
23272,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",0
5300,"Turkey sticks, breaded, battered, fried",0
5183,"Turkey, dark meat, meat and skin, raw",0
plant-based-129,Plant Based Spaghetti and Veggie Balls,1
23106,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",0
plant-based-160,Mock Duck Vegan Seitan in Gravy,1
43528,"Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",1
11915,"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt",1
4039,"Soybeans, tofu, ""Nama-age"" (fried slices of drained tofu)",1
17253,"Lamb, domestic, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
23381,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",0
11866,"Squash, winter, butternut, cooked, baked, with salt",1
5190,"Turkey, all classes, back, meat and skin, cooked, roasted",0
10983,"Pork, fresh, loin, blade (roasts), boneless, separable lean only, cooked, roasted",0
04_0026,"Sweet potato leaves, raw",1
11151,"Chicory, witloof, raw",1
9238,"Peaches, canned, juice pack, solids and liquids",1
20053,"Rice, white, short-grain, enriched, cooked",1
12104,"Nuts, coconut meat, raw",1
1104,"Milk, chocolate, lowfat, with added vitamin A and vitamin D",0
11482,"Squash, winter, acorn, raw",1
216,"Rhubarb, raw",1
11025,"Beef, Japanese beef cattle, silver side, lean, raw",0
767,"Cheese, firm, Samsoe, 45 % fidm.",0
6214,"Carrot, regular (European type), root without skin, raw",1
08_0032,"Orange, sweet, ripe, raw ",1
9231,"Passion-fruit, (granadilla), purple, raw",1
11299,"Parsnips, cooked, boiled, drained, without salt",1
23582,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, raw",0
1137,"Egg, yolk, dried",0
9117,"Grapefruit, raw, white, California",1
6023,"Peas, green peas, raw",1
11312,"Peas, green, frozen, unprepared",1
13231,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, choice, raw",0
5045,"Chicken, broilers or fryers, dark meat, meat only, cooked, roasted",0
11895,"Waxgourd, (chinese preserving melon), cooked, boiled, drained, with salt",1
14242,"Cranberry juice cocktail, bottled",1
11138,"Cauliflower, frozen, cooked, boiled, drained, without salt",1
04_0025,"Spinach, raw ",1
8487,"Cereals ready-to-eat, MALT-O-MEAL, Blueberry MUFFIN TOPS Cereal",1
13387,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",0
6041,"Turnip, pickles, salted pickles, root with skin",1
13880,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
4646,"Oil, industrial, coconut, principal uses candy coatings, oil sprays, roasting nuts",1
plant-based-218,Cashew Milk,1
23265,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",0
12,"Pork, belly, whole cut, cured, raw",0
12143,"Nuts, pecans, dry roasted, without salt added",1
5739,"Turkey, drumstick, from whole bird, meat only, roasted",0
13898,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",0
05_0018,"Elephant foot, corm, boiled* (without salt)",1
6183,"Tomatoes, cherry tomatoes, fruit, raw",1
9502,"Apples, raw, granny smith, with skin",1
5683,"Chicken, dark meat, thigh, meat only, enhanced, cooked, roasted",0
8625,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S Halloween Crunch",1
15086,"Pudding and chilled dessert, caramel custard",1
13425,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",0
07_0019,"Spearmint leaves, fresh",1
10064,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",0
10186,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",0
23225,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",0
23125,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0
8384,"Cereals ready-to-eat, KELLOGG, KELLOGG'S MINI-WHEATS, unfrosted bite size",1
23200,"Beef, rib eye roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",0
430,"Beef, entrecote ""cap on"", raw",0
23165,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, raw",0
23119,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0
11354,"Potatoes, white, flesh and skin, raw",1
12154,"Nuts, walnuts, black, dried",1
23181,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, all grades, raw",0
14163,"Beverages, chocolate drink, milk and soy based, ready to drink, fortified",1
plant-based-72,Plant Based Mexican Mixed Bean Chilli,1
581,"Sausage, frankfurter, fried",0
23459,"Beef, New Zealand, imported, flank, separable lean and fat, raw",0
440,"Beef, flank, raw",0
922,"Pork, ham, thick flank (M. Quadiceps Femoris), lean, raw",0
14432,"Water, bottled, non-carbonated, DANNON",1
5022,"Chicken, broilers or fryers, giblets, cooked, simmered",0
05_0019,"Giant taro, corm, boiled* (without salt)",1
4086,"Soybeans, tofu, ""Abura-age"" (fried thin slices of pressed tofu), blanched with boiling water, boiled",1
7027,"Ham, chopped, not canned",0
20018,"Corn flour, yellow, degermed, unenriched",1
5179,"Turkey from whole, neck, meat only, raw",0
5743,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",0
23070,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",0
plant-based-144,Vegan Basil Pesto,1
404,"Meat extract, Bovril",0
12022,"Seeds, safflower seed meal, partially defatted",1
13349,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",0
13844,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, raw",0
11310,"Peas, green, canned, seasoned, solids and liquids",1
2041,"Spices, tarragon, dried",1
plant-based-10,Battered Vegan Sausages 360g,1
04_0006,"Dock leaves, raw",1
13095,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, raw",0
plant-based-131,Vegan Organic Marinated Tofu Pieces,1
1344,"Pork, minced, low fat content, raw",0
11240,"Mushrooms, morel, raw",1
5193,"Turkey, all classes, leg, meat and skin, raw",0
5722,"Turkey, retail parts, thigh, meat only, cooked, roasted",0
15116,"Chocolate, milk chocolate",1
4630,"Margarine Spread, approximately 48% fat, tub",1
16087,"Peanuts, all types, raw",1
12011,"Seeds, cottonseed meal, partially defatted (glandless)",1
13888,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",0
6240,"Little radish, root, raw",1
8048,"Cereals ready-to-eat, GENERAL MILLS, KIX",1
4585,"Margarine-like, margarine-butter blend, soybean oil and butter",1
14168,"Beverages, Carob-flavor beverage mix, powder",1
07_0006,"Coriander leaves, raw",1
5702,"Turkey from whole, enhanced, light meat, meat and skin, raw",0
07_0011,"Ginger root, raw",1
23081,"Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",0
23475,"Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked",0
674,"Cabbage, savoy, raw",1
334,"Yoghurt, low fat, with fruit juice",0
01_0012,"Rice, BR-28, parboiled, milled, raw",1
10883,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",0
23397,"Beef, New Zealand, imported, bolar blade, separable lean only, cooked, fast roasted",0
5115,"Chicken, roasting, giblets, raw",0
1239,Ice cream cookie sandwich,0
23152,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",0
1066,"Coffee, instant, decaffeinated, prepared with water",1
23193,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
20640,"Wheat flour, white (industrial), 13% protein, bleached, enriched",1
443,Potato crisps,1
11241,"Kohlrabi, raw",1
11186,"Pork, sausage, Vienna",0
plant-based-96,Plant-Based Tea Bags,1
17313,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, cooked, broiled",0
20446,"Rice, white, long-grain, parboiled, unenriched, dry",1
16060,"Cowpeas, catjang, mature seeds, raw",1
15060,"Traditional confectionery, ""Shoyu-senbei"" (soy sauce flavored rice cracker)",1
9134,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids",1
782,"Cheese, semihard, Esrom, 60 % fidm.",0
43326,"Pork, cured, ham, low sodium, lean and fat, cooked",0
23113,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",0
15145,"Crustaceans, crayfish, mixed species, wild, raw",0
835,"Blueberry, frozen, unsweetened",1
23638,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",0
10299,"Mollusks, pond snail, raw",0
20065,"Rye flour, light",1
17417,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted",0
10321,"Crustacean, Kuruma prawn, cultured, raw",0
9051,"Algae, ""Hijiki"", boiled and dried, stainless steel pot process, rehydrated and boiled",0
23557,"Beef, ground, 95% lean meat / 5% fat, raw",0
11766,"Chayote, fruit, cooked, boiled, drained, with salt",1
17221,"Lamb, variety meats and by-products, tongue, cooked, braised",0
9036,"Apricot nectar, canned, without added ascorbic acid",1
5648,"Ostrich, outside leg, raw",0
17382,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised",0
15033,"Traditional confectionery, ""Mushi-manju"" (steamed sweet dough stuffed with red bean paste)",1
13822,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",0
17277,"Veal, shank (fore and hind), separable lean and fat, cooked, braised",0
8676,"Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",1
680,"Dock (US), sorrel (UK), raw",1
13498,"Beef, ground, 70% lean meat / 30% fat, raw",0
8491,"Cereals ready-to-eat, MOM'S BEST, Honey Nut TOASTY O'S",1
5181,"Turkey from whole, light meat, meat and skin, raw",0
1124,"Egg, white, raw, fresh",0
15022,"Traditional confectionery, ""Sakura-mochi, Kansai style"" (pink rice cake stuffed with red bean paste, wrapped with a salted cherry leaf. Dough is made from glutinous rice flour.)",1
1463,"Bread, wheat and other, high fat seeds",1
15038,"Traditional confectionery, ""Neri-yokan"" (hardened red bean agar bar)",1
17031,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",0
4006,"Adzuki beans, mature seeds, ""An"" (bean paste), ""Tsubushi-an"" (mushed sweet bean paste)",1
7956,"Beef sausage, fresh, cooked",0
13799,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, select, raw",0
23224,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
5141,"Duck, domesticated, meat only, raw",0
23048,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",0
17350,"Veal, Australian, shank, fore, bone-in, separable lean and fat, raw",0
11387,"Potatoes, scalloped, dry mix, prepared with water, whole milk and butter",1
13355,"Beef, cured, pastrami",0
17296,"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, raw",0
10295,"Mollusks, turban shell, raw",0
43404,"Cranberry-apple juice drink, low calorie, with vitamin C added",1
17189,"Veal, variety meats and by-products, brain, cooked, braised",0
15026,"Traditional confectionery, ""Chatsu"" (red bean paste covered with green tea flavored dough, baked)",1
564,"Plain cake, lemon cake",1
plant-based-25,Vegan Chicken Free Southern Fried Grills,1
9008,"Apples, canned, sweetened, sliced, drained, heated",1
20652,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked",1
16015,"Beans, black, mature seeds, cooked, boiled, without salt",1
43390,"Turkey, light or dark meat, smoked, cooked, with skin, bone removed",0
16096,"Peanuts, virginia, oil-roasted, with salt",1
11458,"Spinach, cooked, boiled, drained, without salt",1
15084,"Cake and pastry, waffles, with custard cream filling",1
20120,"Pasta, dry, enriched",1
2001,"Spices, allspice, ground",1
15097,"Biscuits, hard biscuits",1
23589,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",0
11911,"Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt",1
01_0016,"Rice, BR-3, parboiled, milled, raw",1
plant-based-120,Plant Based Spicy Bean Burgers,1
5158,"Quail, meat only, raw",0
5630,"Emu, outside drum, raw",0
6004,"Chive, ""Asatsuki"", leaves, boiled",1
11492,"Squash, winter, spaghetti, raw",1
03_0016,"Gourd, bitter, raw",1
8218,"Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins",1
9423,Prune puree,1
5070,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed",0
8703,"Cereals, KELLOGG'S SPECIAL K NOURISH, Cranberry Almond, dry",1
4666,"Shortening, industrial, soy (partially hydrogenated ) and corn for frying",1
13448,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",0
23227,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
9139,"Guavas, common, raw",1
14136,"Beverages, carbonated beverage, ginger ale",1
19089,"Ice creams, vanilla, rich",0
20131,Barley malt flour,1
1080,"Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids and vitamin A and vitamin D",0
20089,"Wild rice, cooked",1
23622,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",0
13150,"Beef, rib, shortribs, separable lean only, choice, cooked, braised",0
04_0029,"Sweet potato leaves, SP8, light green, mature, raw",1
4079,"Soybeans, mature seeds, whole, black seed coats, roasted",1
23333,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
plant-based-24,Vegan Chicken Free Crispy Grills,1
9269,"Pineapple, canned, light syrup pack, solids and liquids",1
01_0020,"Rice, brown, parboiled, home-pounded, raw ",1
45,"Dill, raw",1
9292,"Plums, dried (prunes), stewed, without added sugar",1
11401,"Potatoes, frozen, whole, cooked, boiled, drained, without salt",1
1030,"Cheese, muenster",0
4517,"Oil, grapeseed",1
23594,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",0
23470,"Beef, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",0
23330,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
17216,"Veal, variety meats and by-products, spleen, raw",0
590,"Egg, hen, yolk, salted, pasteurized, frozen",0
656,"Pistachio nuts, dry roasted",1
9266,"Pineapple, raw, all varieties",1
849,"Ice cream, dairy, popsickle, vanilla",0
20074,"Wheat, hard white",1
02_0010,"Red gram, split, dried, raw",1
14381,"Beverages, tea, herb, other than chamomile, brewed",1
4606,"Meat drippings (lard, beef tallow, mutton tallow)",0
plant-based-130,Southern Fried Vegan Goujons ,1
11884,"Tomatoes, red, ripe, cooked, with salt",1
15034,"Chinese style steamed bun, stuffed with red bean paste",1
12087,"Nuts, cashew nuts, raw",1
10851,"HORMEL, Cure 81 Ham",0
23379,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",0
380,"Pork, loin, defatted (approx. 3 mm fat), raw",0
7065,"Pork and beef sausage, fresh, cooked",0
